Export Channel Data with rate of 2048 samples per second.

Client: UwB - PW 	Channel Set: PI MT 1EEG-Physio-HRV FB.chs
Session Date: 2020-07-03		Session Time: 15:03:17
Start Time: 00:00:00.000		End Time: 00:00:47.688

Time,MyoScan-Z - 1B,EEG-Z - 1C,EEG-Z - 1D,Event
 ,2048,256,256, 
0.00048828125,1.604,-0.742,10.683,NM
0.00097656250,1.283,-0.742,10.683,NM
0.00146484375,0.662,-0.742,10.683,NM
0.00195312500,0.791,-0.742,10.683,NM
0.00244140625,0.526,-0.742,10.683,NM
0.00292968750,-2.410,-0.742,10.683,NM
0.00341796875,-4.977,-0.742,10.683,NM
0.00390625000,-1.377,-0.742,10.683,NM
0.00439453125,5.685,0.399,7.596,NM
0.00488281250,7.427,0.399,7.596,NM
0.00537109375,6.435,0.399,7.596,NM
0.00585937500,19.259,0.399,7.596,NM
0.00634765625,44.962,0.399,7.596,NM
0.00683593750,44.767,0.399,7.596,NM
0.00732421875,-5.086,0.399,7.596,NM
0.00781250000,-56.843,0.399,7.596,NM
0.00830078125,-52.651,-6.321,13.501,NM
0.00878906250,-18.177,-6.321,13.501,NM
0.00927734375,-14.719,-6.321,13.501,NM
0.00976562500,-31.665,-6.321,13.501,NM
0.01025390625,-16.856,-6.321,13.501,NM
0.01074218750,22.290,-6.321,13.501,NM
0.01123046875,36.234,-6.321,13.501,NM
0.01171875000,20.475,-6.321,13.501,NM
0.01220703125,13.145,-12.301,21.740,NM
0.01269531250,26.773,-12.301,21.740,NM
0.01318359375,35.444,-12.301,21.740,NM
0.01367187500,22.532,-12.301,21.740,NM
0.01416015625,3.718,-12.301,21.740,NM
0.01464843750,-1.449,-12.301,21.740,NM
0.01513671875,2.855,-12.301,21.740,NM
0.01562500000,-3.449,-12.301,21.740,NM
0.01611328125,-27.563,-7.525,18.010,NM
0.01660156250,-45.627,-7.525,18.010,NM
0.01708984375,-29.488,-7.525,18.010,NM
0.01757812500,7.500,-7.525,18.010,NM
0.01806640625,28.081,-7.525,18.010,NM
0.01855468750,30.873,-7.525,18.010,NM
0.01904296875,41.273,-7.525,18.010,NM
0.01953125000,50.690,-7.525,18.010,NM
0.02001953125,26.692,-4.193,12.814,NM
0.02050781250,-19.951,-4.193,12.814,NM
0.02099609375,-41.402,-4.193,12.814,NM
0.02148437500,-25.729,-4.193,12.814,NM
0.02197265625,-9.887,-4.193,12.814,NM
0.02246093750,-19.741,-4.193,12.814,NM
0.02294921875,-37.994,-4.193,12.814,NM
0.02343750000,-37.525,-4.193,12.814,NM
0.02392578125,-19.599,-2.476,11.667,NM
0.02441406250,-5.224,-2.476,11.667,NM
0.02490234375,-3.499,-2.476,11.667,NM
0.02539062500,-1.703,-2.476,11.667,NM
0.02587890625,18.269,-2.476,11.667,NM
0.02636718750,50.001,-2.476,11.667,NM
0.02685546875,53.030,-2.476,11.667,NM
0.02734375000,5.551,-2.476,11.667,NM
0.02783203125,-45.712,0.311,11.700,NM
0.02832031250,-44.664,0.311,11.700,NM
0.02880859375,-12.274,0.311,11.700,NM
0.02929687500,-4.409,0.311,11.700,NM
0.02978515625,-16.714,0.311,11.700,NM
0.03027343750,-7.520,0.311,11.700,NM
0.03076171875,20.107,0.311,11.700,NM
0.03125000000,29.826,0.311,11.700,NM
0.03173828125,16.582,3.369,11.783,NM
0.03222656250,6.856,3.369,11.783,NM
0.03271484375,12.264,3.369,11.783,NM
0.03320312500,17.888,3.369,11.783,NM
0.03369140625,11.332,3.369,11.783,NM
0.03417968750,-0.095,3.369,11.783,NM
0.03466796875,-4.737,3.369,11.783,NM
0.03515625000,-4.599,3.369,11.783,NM
0.03564453125,-13.125,0.751,12.815,NM
0.03613281250,-35.077,0.751,12.815,NM
0.03662109375,-48.301,0.751,12.815,NM
0.03710937500,-27.823,0.751,12.815,NM
0.03759765625,9.059,0.751,12.815,NM
0.03808593750,25.026,0.751,12.815,NM
0.03857421875,24.582,0.751,12.815,NM
0.03906250000,36.028,0.751,12.815,NM
0.03955078125,46.515,-1.119,11.817,NM
0.04003906250,21.857,-1.119,11.817,NM
0.04052734375,-22.971,-1.119,11.817,NM
0.04101562500,-39.035,-1.119,11.817,NM
0.04150390625,-18.232,-1.119,11.817,NM
0.04199218750,1.264,-1.119,11.817,NM
0.04248046875,-4.739,-1.119,11.817,NM
0.04296875000,-19.896,-1.119,11.817,NM
0.04345703125,-19.206,-1.848,10.976,NM
0.04394531250,-2.562,-1.848,10.976,NM
0.04443359375,11.098,-1.848,10.976,NM
0.04492187500,11.222,-1.848,10.976,NM
0.04541015625,9.580,-1.848,10.976,NM
0.04589843750,26.716,-1.848,10.976,NM
0.04638671875,56.213,-1.848,10.976,NM
0.04687500000,54.702,-1.848,10.976,NM
0.04736328125,2.315,-0.727,10.794,NM
0.04785156250,-49.297,-0.727,10.794,NM
0.04833984375,-45.014,-0.727,10.794,NM
0.04882812500,-10.391,-0.727,10.794,NM
0.04931640625,-1.864,-0.727,10.794,NM
0.04980468750,-13.550,-0.727,10.794,NM
0.05029296875,-5.655,-0.727,10.794,NM
0.05078125000,15.206,-0.727,10.794,NM
0.05126953125,14.116,-0.609,8.256,NM
0.05175781250,-4.900,-0.609,8.256,NM
0.05224609375,-7.662,-0.609,8.256,NM
0.05273437500,11.745,-0.609,8.256,NM
0.05322265625,25.232,-0.609,8.256,NM
0.05371093750,17.009,-0.609,8.256,NM
0.05419921875,1.973,-0.609,8.256,NM
0.05468750000,-2.731,-0.609,8.256,NM
0.05517578125,-1.118,-1.115,6.640,NM
0.05566406250,-10.484,-1.115,6.640,NM
0.05615234375,-35.640,-1.115,6.640,NM
0.05664062500,-51.831,-1.115,6.640,NM
0.05712890625,-32.500,-1.115,6.640,NM
0.05761718750,5.711,-1.115,6.640,NM
0.05810546875,24.680,-1.115,6.640,NM
0.05859375000,25.560,-1.115,6.640,NM
0.05908203125,35.463,-0.305,5.620,NM
0.05957031250,44.424,-0.305,5.620,NM
0.06005859375,18.336,-0.305,5.620,NM
0.06054687500,-31.788,-0.305,5.620,NM
0.06103515625,-55.762,-0.305,5.620,NM
0.06152343750,-37.514,-0.305,5.620,NM
0.06201171875,-12.329,-0.305,5.620,NM
0.06250000000,-10.581,-0.305,5.620,NM
0.06298828125,-20.930,-0.377,5.730,NM
0.06347656250,-17.399,-0.377,5.730,NM
0.06396484375,1.558,-0.377,5.730,NM
0.06445312500,16.663,-0.377,5.730,NM
0.06494140625,17.253,-0.377,5.730,NM
0.06542968750,15.038,-0.377,5.730,NM
0.06591796875,30.396,-0.377,5.730,NM
0.06640625000,57.855,-0.377,5.730,NM
0.06689453125,55.618,2.912,8.345,NM
0.06738281250,4.657,2.912,8.345,NM
0.06787109375,-44.261,2.912,8.345,NM
0.06835937500,-40.031,2.912,8.345,NM
0.06884765625,-12.824,2.912,8.345,NM
0.06933593750,-16.716,2.912,8.345,NM
0.06982421875,-35.834,2.912,8.345,NM
0.07031250000,-23.446,2.912,8.345,NM
0.07080078125,10.948,5.016,6.758,NM
0.07128906250,24.481,5.016,6.758,NM
0.07177734375,13.944,5.016,6.758,NM
0.07226562500,9.945,5.016,6.758,NM
0.07275390625,21.098,5.016,6.758,NM
0.07324218750,25.637,5.016,6.758,NM
0.07373046875,11.245,5.016,6.758,NM
0.07421875000,-6.977,5.016,6.758,NM
0.07470703125,-11.129,3.829,4.686,NM
0.07519531250,-4.913,3.829,4.686,NM
0.07568359375,-9.178,3.829,4.686,NM
0.07617187500,-32.984,3.829,4.686,NM
0.07666015625,-49.803,3.829,4.686,NM
0.07714843750,-27.283,3.829,4.686,NM
0.07763671875,19.043,3.829,4.686,NM
0.07812500000,46.496,3.829,4.686,NM
0.07861328125,52.123,8.477,8.940,NM
0.07910156250,61.184,8.477,8.940,NM
0.07958984375,63.681,8.477,8.940,NM
0.08007812500,29.598,8.477,8.940,NM
0.08056640625,-24.559,8.477,8.940,NM
0.08105468750,-49.448,8.477,8.940,NM
0.08154296875,-34.909,8.477,8.940,NM
0.08203125000,-17.754,8.477,8.940,NM
0.08251953125,-23.395,10.090,16.154,NM
0.08300781250,-35.451,10.090,16.154,NM
0.08349609375,-28.130,10.090,16.154,NM
0.08398437500,-5.195,10.090,16.154,NM
0.08447265625,9.504,10.090,16.154,NM
0.08496093750,7.211,10.090,16.154,NM
0.08544921875,4.948,10.090,16.154,NM
0.08593750000,24.041,10.090,16.154,NM
0.08642578125,54.566,2.958,13.462,NM
0.08691406250,51.283,2.958,13.462,NM
0.08740234375,-2.223,2.958,13.462,NM
0.08789062500,-50.172,2.958,13.462,NM
0.08837890625,-42.059,2.958,13.462,NM
0.08886718750,-12.538,2.958,13.462,NM
0.08935546875,-14.654,2.958,13.462,NM
0.08984375000,-28.339,2.958,13.462,NM
0.09033203125,-10.409,4.269,5.564,NM
0.09082031250,21.244,4.269,5.564,NM
0.09130859375,23.783,4.269,5.564,NM
0.09179687500,3.371,4.269,5.564,NM
0.09228515625,-2.941,4.269,5.564,NM
0.09277343750,11.179,4.269,5.564,NM
0.09326171875,19.362,4.269,5.564,NM
0.09375000000,7.721,4.269,5.564,NM
0.09423828125,-8.787,8.740,4.599,NM
0.09472656250,-12.165,8.740,4.599,NM
0.09521484375,-5.018,8.740,4.599,NM
0.09570312500,-7.958,8.740,4.599,NM
0.09619140625,-31.893,8.740,4.599,NM
0.09667968750,-51.654,8.740,4.599,NM
0.09716796875,-33.991,8.740,4.599,NM
0.09765625000,8.502,8.740,4.599,NM
0.09814453125,36.735,7.678,5.548,NM
0.09863281250,47.615,7.678,5.548,NM
0.09912109375,61.164,7.678,5.548,NM
0.09960937500,64.383,7.678,5.548,NM
0.10009765625,30.703,7.678,5.548,NM
0.10058593750,-20.659,7.678,5.548,NM
0.10107421875,-43.018,7.678,5.548,NM
0.10156250000,-28.238,7.678,5.548,NM
0.10205078125,-10.381,3.877,6.048,NM
0.10253906250,-12.890,3.877,6.048,NM
0.10302734375,-23.069,3.877,6.048,NM
0.10351562500,-18.685,3.877,6.048,NM
0.10400390625,-0.916,3.877,6.048,NM
0.10449218750,10.129,3.877,6.048,NM
0.10498046875,6.423,3.877,6.048,NM
0.10546875000,6.479,3.877,6.048,NM
0.10595703125,31.746,-0.189,12.274,NM
0.10644531250,65.358,-0.189,12.274,NM
0.10693359375,56.412,-0.189,12.274,NM
0.10742187500,-5.751,-0.189,12.274,NM
0.10791015625,-57.588,-0.189,12.274,NM
0.10839843750,-50.195,-0.189,12.274,NM
0.10888671875,-22.125,-0.189,12.274,NM
0.10937500000,-24.305,-0.189,12.274,NM
0.10986328125,-34.762,-1.285,14.996,NM
0.11035156250,-14.647,-1.285,14.996,NM
0.11083984375,14.770,-1.285,14.996,NM
0.11132812500,15.822,-1.285,14.996,NM
0.11181640625,1.249,-1.285,14.996,NM
0.11230468750,4.689,-1.285,14.996,NM
0.11279296875,23.071,-1.285,14.996,NM
0.11328125000,27.794,-1.285,14.996,NM
0.11376953125,10.907,0.757,5.737,NM
0.11425781250,-8.185,0.757,5.737,NM
0.11474609375,-12.659,0.757,5.737,NM
0.11523437500,-8.224,0.757,5.737,NM
0.11572265625,-14.846,0.757,5.737,NM
0.11621093750,-37.437,0.757,5.737,NM
0.11669921875,-47.626,0.757,5.737,NM
0.11718750000,-19.384,0.757,5.737,NM
0.11767578125,25.329,6.688,-2.741,NM
0.11816406250,47.880,6.688,-2.741,NM
0.11865234375,51.041,6.688,-2.741,NM
0.11914062500,56.778,6.688,-2.741,NM
0.11962890625,53.338,6.688,-2.741,NM
0.12011718750,19.501,6.688,-2.741,NM
0.12060546875,-22.855,6.688,-2.741,NM
0.12109375000,-33.904,6.688,-2.741,NM
0.12158203125,-15.155,10.399,-1.231,NM
0.12207031250,-2.531,10.399,-1.231,NM
0.12255859375,-13.910,10.399,-1.231,NM
0.12304687500,-31.511,10.399,-1.231,NM
0.12353515625,-32.470,10.399,-1.231,NM
0.12402343750,-18.687,10.399,-1.231,NM
0.12451171875,-8.730,10.399,-1.231,NM
0.12500000000,-9.181,10.399,-1.231,NM
0.12548828125,-3.750,6.222,-4.348,NM
0.12597656250,26.597,6.222,-4.348,NM
0.12646484375,67.027,6.222,-4.348,NM
0.12695312500,67.880,6.222,-4.348,NM
0.12744140625,12.392,6.222,-4.348,NM
0.12792968750,-42.307,6.222,-4.348,NM
0.12841796875,-43.853,6.222,-4.348,NM
0.12890625000,-22.191,6.222,-4.348,NM
0.12939453125,-26.277,6.476,-5.239,NM
0.12988281250,-38.554,6.476,-5.239,NM
0.13037109375,-21.229,6.476,-5.239,NM
0.13085937500,8.042,6.476,-5.239,NM
0.13134765625,11.800,6.476,-5.239,NM
0.13183593750,-1.283,6.476,-5.239,NM
0.13232421875,1.811,6.476,-5.239,NM
0.13281250000,21.082,6.476,-5.239,NM
0.13330078125,27.783,6.381,3.426,NM
0.13378906250,11.227,6.381,3.426,NM
0.13427734375,-9.321,6.381,3.426,NM
0.13476562500,-15.800,6.381,3.426,NM
0.13525390625,-13.995,6.381,3.426,NM
0.13574218750,-22.887,6.381,3.426,NM
0.13623046875,-44.516,6.381,3.426,NM
0.13671875000,-50.550,6.381,3.426,NM
0.13720703125,-19.706,0.407,6.890,NM
0.13769531250,22.827,0.407,6.890,NM
0.13818359375,41.912,0.407,6.890,NM
0.13867187500,46.695,0.407,6.890,NM
0.13916015625,59.840,0.407,6.890,NM
0.13964843750,62.206,0.407,6.890,NM
0.14013671875,26.304,0.407,6.890,NM
0.14062500000,-21.612,0.407,6.890,NM
0.14111328125,-33.354,1.205,5.513,NM
0.14160156250,-12.198,1.205,5.513,NM
0.14208984375,-2.775,1.205,5.513,NM
0.14257812500,-22.428,1.205,5.513,NM
0.14306640625,-42.567,1.205,5.513,NM
0.14355468750,-35.094,1.205,5.513,NM
0.14404296875,-8.491,1.205,5.513,NM
0.14453125000,10.896,1.205,5.513,NM
0.14501953125,15.565,6.085,-0.037,NM
0.14550781250,24.188,6.085,-0.037,NM
0.14599609375,54.662,6.085,-0.037,NM
0.14648437500,86.603,6.085,-0.037,NM
0.14697265625,70.519,6.085,-0.037,NM
0.14746093750,3.069,6.085,-0.037,NM
0.14794921875,-47.409,6.085,-0.037,NM
0.14843750000,-37.773,6.085,-0.037,NM
0.14892578125,-14.274,5.287,-1.618,NM
0.14941406250,-25.412,5.287,-1.618,NM
0.14990234375,-41.994,5.287,-1.618,NM
0.15039062500,-22.914,5.287,-1.618,NM
0.15087890625,9.545,5.287,-1.618,NM
0.15136718750,15.761,5.287,-1.618,NM
0.15185546875,4.409,5.287,-1.618,NM
0.15234375000,7.114,5.287,-1.618,NM
0.15283203125,23.843,0.747,1.113,NM
0.15332031250,29.272,0.747,1.113,NM
0.15380859375,15.614,0.747,1.113,NM
0.15429687500,0.345,0.747,1.113,NM
0.15478515625,-2.776,0.747,1.113,NM
0.15527343750,-0.814,0.747,1.113,NM
0.15576171875,-10.515,0.747,1.113,NM
0.15625000000,-33.553,0.747,1.113,NM
0.15673828125,-45.363,1.148,6.680,NM
0.15722656250,-25.841,1.148,6.680,NM
0.15771484375,7.147,1.148,6.680,NM
0.15820312500,26.051,1.148,6.680,NM
0.15869140625,35.793,1.148,6.680,NM
0.15917968750,48.560,1.148,6.680,NM
0.15966796875,44.768,1.148,6.680,NM
0.16015625000,6.347,1.148,6.680,NM
0.16064453125,-37.821,5.947,10.873,NM
0.16113281250,-46.897,5.947,10.873,NM
0.16162109375,-26.507,5.947,10.873,NM
0.16210937500,-14.713,5.947,10.873,NM
0.16259765625,-25.735,5.947,10.873,NM
0.16308593750,-36.779,5.947,10.873,NM
0.16357421875,-26.961,5.947,10.873,NM
0.16406250000,-5.727,5.947,10.873,NM
0.16455078125,5.503,6.537,11.172,NM
0.16503906250,3.727,6.537,11.172,NM
0.16552734375,7.257,6.537,11.172,NM
0.16601562500,31.437,6.537,11.172,NM
0.16650390625,57.679,6.537,11.172,NM
0.16699218750,43.550,6.537,11.172,NM
0.16748046875,-11.937,6.537,11.172,NM
0.16796875000,-50.274,6.537,11.172,NM
0.16845703125,-38.725,-1.934,11.282,NM
0.16894531250,-18.819,-1.934,11.282,NM
0.16943359375,-26.381,-1.934,11.282,NM
0.16992187500,-31.075,-1.934,11.282,NM
0.17041015625,-2.611,-1.934,11.282,NM
0.17089843750,30.689,-1.934,11.282,NM
0.17138671875,32.679,-1.934,11.282,NM
0.17187500000,14.439,-1.934,11.282,NM
0.17236328125,7.424,-8.551,10.479,NM
0.17285156250,16.426,-8.551,10.479,NM
0.17333984375,21.450,-8.551,10.479,NM
0.17382812500,11.669,-8.551,10.479,NM
0.17431640625,-1.062,-8.551,10.479,NM
0.17480468750,-3.031,-8.551,10.479,NM
0.17529296875,-0.853,-8.551,10.479,NM
0.17578125000,-14.806,-8.551,10.479,NM
0.17626953125,-45.967,-7.809,14.505,NM
0.17675781250,-60.051,-7.809,14.505,NM
0.17724609375,-30.048,-7.809,14.505,NM
0.17773437500,18.366,-7.809,14.505,NM
0.17822265625,44.465,-7.809,14.505,NM
0.17871093750,51.823,-7.809,14.505,NM
0.17919921875,61.817,-7.809,14.505,NM
0.17968750000,59.354,-7.809,14.505,NM
0.18017578125,21.513,-3.094,18.058,NM
0.18066406250,-26.529,-3.094,18.058,NM
0.18115234375,-40.597,-3.094,18.058,NM
0.18164062500,-23.007,-3.094,18.058,NM
0.18212890625,-13.285,-3.094,18.058,NM
0.18261718750,-27.062,-3.094,18.058,NM
0.18310546875,-39.443,-3.094,18.058,NM
0.18359375000,-27.658,-3.094,18.058,NM
0.18408203125,-2.980,2.595,14.843,NM
0.18457031250,9.951,2.595,14.843,NM
0.18505859375,6.991,2.595,14.843,NM
0.18554687500,7.918,2.595,14.843,NM
0.18603515625,30.279,2.595,14.843,NM
0.18652343750,54.748,2.595,14.843,NM
0.18701171875,35.734,2.595,14.843,NM
0.18750000000,-25.226,2.595,14.843,NM
0.18798828125,-60.395,8.049,10.287,NM
0.18847656250,-35.209,8.049,10.287,NM
0.18896484375,-3.412,8.049,10.287,NM
0.18945312500,-11.332,8.049,10.287,NM
0.18994140625,-23.951,8.049,10.287,NM
0.19042968750,-0.619,8.049,10.287,NM
0.19091796875,32.551,8.049,10.287,NM
0.19140625000,36.170,8.049,10.287,NM
0.19189453125,21.211,8.375,6.615,NM
0.19238281250,19.205,8.375,6.615,NM
0.19287109375,29.461,8.375,6.615,NM
0.19335937500,28.124,8.375,6.615,NM
0.19384765625,9.840,8.375,6.615,NM
0.19433593750,-6.712,8.375,6.615,NM
0.19482421875,-8.415,8.375,6.615,NM
0.19531250000,-4.707,8.375,6.615,NM
0.19580078125,-15.167,0.447,8.737,NM
0.19628906250,-40.920,0.447,8.737,NM
0.19677734375,-53.048,0.447,8.737,NM
0.19726562500,-29.649,0.447,8.737,NM
0.19775390625,8.282,0.447,8.737,NM
0.19824218750,30.675,0.447,8.737,NM
0.19873046875,42.579,0.447,8.737,NM
0.19921875000,55.496,0.447,8.737,NM
0.19970703125,49.391,-8.368,7.115,NM
0.20019531250,9.859,-8.368,7.115,NM
0.20068359375,-30.394,-8.368,7.115,NM
0.20117187500,-33.920,-8.368,7.115,NM
0.20166015625,-13.895,-8.368,7.115,NM
0.20214843750,-9.527,-8.368,7.115,NM
0.20263671875,-27.397,-8.368,7.115,NM
0.20312500000,-37.450,-8.368,7.115,NM
0.20361328125,-20.680,-12.540,5.934,NM
0.20410156250,4.896,-12.540,5.934,NM
0.20458984375,13.956,-12.540,5.934,NM
0.20507812500,9.441,-12.540,5.934,NM
0.20556640625,15.774,-12.540,5.934,NM
0.20605468750,43.759,-12.540,5.934,NM
0.20654296875,64.886,-12.540,5.934,NM
0.20703125000,36.992,-12.540,5.934,NM
0.20751953125,-27.437,-6.560,16.214,NM
0.20800781250,-59.679,-6.560,16.214,NM
0.20849609375,-32.850,-6.560,16.214,NM
0.20898437500,-1.995,-6.560,16.214,NM
0.20947265625,-9.047,-6.560,16.214,NM
0.20996093750,-19.654,-6.560,16.214,NM
0.21044921875,2.367,-6.560,16.214,NM
0.21093750000,29.088,-6.560,16.214,NM
0.21142578125,22.368,5.358,22.886,NM
0.21191406250,-2.436,5.358,22.886,NM
0.21240234375,-7.543,5.358,22.886,NM
0.21289062500,7.945,5.358,22.886,NM
0.21337890625,15.052,5.358,22.886,NM
0.21386718750,2.856,5.358,22.886,NM
0.21435546875,-11.499,5.358,22.886,NM
0.21484375000,-13.750,5.358,22.886,NM
0.21533203125,-11.627,7.927,15.742,NM
0.21582031250,-22.735,7.927,15.742,NM
0.21630859375,-46.694,7.927,15.742,NM
0.21679687500,-55.305,7.927,15.742,NM
0.21728515625,-29.153,7.927,15.742,NM
0.21777343750,8.757,7.927,15.742,NM
0.21826171875,28.218,7.927,15.742,NM
0.21875000000,37.110,7.927,15.742,NM
0.21923828125,50.840,2.528,7.289,NM
0.21972656250,48.953,2.528,7.289,NM
0.22021484375,12.122,2.528,7.289,NM
0.22070312500,-29.395,2.528,7.289,NM
0.22119140625,-34.471,2.528,7.289,NM
0.22167968750,-11.836,2.528,7.289,NM
0.22216796875,-1.892,2.528,7.289,NM
0.22265625000,-16.760,2.528,7.289,NM
0.22314453125,-30.426,-1.243,11.448,NM
0.22363281250,-22.272,-1.243,11.448,NM
0.22412109375,-3.083,-1.243,11.448,NM
0.22460937500,6.943,-1.243,11.448,NM
0.22509765625,5.820,-1.243,11.448,NM
0.22558593750,10.972,-1.243,11.448,NM
0.22607421875,37.568,-1.243,11.448,NM
0.22656250000,66.102,-1.243,11.448,NM
0.22705078125,52.043,-5.312,19.513,NM
0.22753906250,-2.581,-5.312,19.513,NM
0.22802734375,-34.151,-5.312,19.513,NM
0.22851562500,-14.482,-5.312,19.513,NM
0.22900390625,5.707,-5.312,19.513,NM
0.22949218750,-8.466,-5.312,19.513,NM
0.22998046875,-20.728,-5.312,19.513,NM
0.23046875000,-2.671,-5.312,19.513,NM
0.23095703125,14.989,-10.168,17.251,NM
0.23144531250,5.263,-10.168,17.251,NM
0.23193359375,-9.025,-10.168,17.251,NM
0.23242187500,-0.041,-10.168,17.251,NM
0.23291015625,19.756,-10.168,17.251,NM
0.23339843750,21.591,-10.168,17.251,NM
0.23388671875,4.208,-10.168,17.251,NM
0.23437500000,-10.022,-10.168,17.251,NM
0.23486328125,-9.655,-5.772,9.762,NM
0.23535156250,-6.201,-5.772,9.762,NM
0.23583984375,-17.653,-5.772,9.762,NM
0.23632812500,-42.094,-5.772,9.762,NM
0.23681640625,-49.563,-5.772,9.762,NM
0.23730468750,-21.328,-5.772,9.762,NM
0.23779296875,15.830,-5.772,9.762,NM
0.23828125000,30.805,-5.772,9.762,NM
0.23876953125,36.103,3.372,11.518,NM
0.23925781250,50.355,3.372,11.518,NM
0.23974609375,50.573,3.372,11.518,NM
0.24023437500,14.038,3.372,11.518,NM
0.24072265625,-29.111,3.372,11.518,NM
0.24121093750,-37.226,3.372,11.518,NM
0.24169921875,-19.365,3.372,11.518,NM
0.24218750000,-13.848,3.372,11.518,NM
0.24267578125,-28.730,4.740,16.702,NM
0.24316406250,-37.576,4.740,16.702,NM
0.24365234375,-24.246,4.740,16.702,NM
0.24414062500,-3.752,4.740,16.702,NM
0.24462890625,3.705,4.740,16.702,NM
0.24511718750,0.068,4.740,16.702,NM
0.24560546875,6.317,4.740,16.702,NM
0.24609375000,35.059,4.740,16.702,NM
0.24658203125,60.894,3.562,13.187,NM
0.24707031250,39.956,3.562,13.187,NM
0.24755859375,-19.069,3.562,13.187,NM
0.24804687500,-49.665,3.562,13.187,NM
0.24853515625,-25.490,3.562,13.187,NM
0.24902343750,1.585,3.562,13.187,NM
0.24951171875,-4.531,3.562,13.187,NM
0.25000000000,-11.115,3.562,13.187,NM
0.25048828125,8.069,2.831,10.890,NM
0.25097656250,24.792,2.831,10.890,NM
0.25146484375,16.231,2.831,10.890,NM
0.25195312500,6.457,2.831,10.890,NM
0.25244140625,19.770,2.831,10.890,NM
0.25292968750,38.297,2.831,10.890,NM
0.25341796875,32.233,2.831,10.890,NM
0.25390625000,4.960,2.831,10.890,NM
0.25439453125,-16.653,2.203,11.600,NM
0.25488281250,-20.770,2.203,11.600,NM
0.25537109375,-19.810,2.203,11.600,NM
0.25585937500,-29.946,2.203,11.600,NM
0.25634765625,-47.739,2.203,11.600,NM
0.25683593750,-47.992,2.203,11.600,NM
0.25732421875,-17.305,2.203,11.600,NM
0.25781250000,21.469,2.203,11.600,NM
0.25830078125,42.010,3.453,11.565,NM
0.25878906250,49.632,3.453,11.565,NM
0.25927734375,54.448,3.453,11.565,NM
0.25976562500,40.346,3.453,11.565,NM
0.26025390625,-0.730,3.453,11.565,NM
0.26074218750,-35.171,3.453,11.565,NM
0.26123046875,-30.833,3.453,11.565,NM
0.26171875000,-6.131,3.453,11.565,NM
0.26220703125,-0.600,0.369,11.262,NM
0.26269531250,-18.535,0.369,11.262,NM
0.26318359375,-30.018,0.369,11.262,NM
0.26367187500,-16.910,0.369,11.262,NM
0.26416015625,5.503,0.369,11.262,NM
0.26464843750,13.749,0.369,11.262,NM
0.26513671875,7.098,0.369,11.262,NM
0.26562500000,8.250,0.369,11.262,NM
0.26611328125,32.930,-1.271,8.832,NM
0.26660156250,55.670,-1.271,8.832,NM
0.26708984375,32.143,-1.271,8.832,NM
0.26757812500,-26.561,-1.271,8.832,NM
0.26806640625,-54.266,-1.271,8.832,NM
0.26855468750,-30.525,-1.271,8.832,NM
0.26904296875,-10.229,-1.271,8.832,NM
0.26953125000,-24.307,-1.271,8.832,NM
0.27001953125,-32.490,-1.576,3.862,NM
0.27050781250,-6.150,-1.576,3.862,NM
0.27099609375,21.576,-1.576,3.862,NM
0.27148437500,19.527,-1.576,3.862,NM
0.27197265625,7.144,-1.576,3.862,NM
0.27246093750,11.794,-1.576,3.862,NM
0.27294921875,23.760,-1.576,3.862,NM
0.27343750000,20.017,-1.576,3.862,NM
0.27392578125,2.855,-3.882,1.628,NM
0.27441406250,-9.148,-3.882,1.628,NM
0.27490234375,-9.448,-3.882,1.628,NM
0.27539062500,-8.786,-3.882,1.628,NM
0.27587890625,-22.621,-3.882,1.628,NM
0.27636718750,-48.293,-3.882,1.628,NM
0.27685546875,-55.756,-3.882,1.628,NM
0.27734375000,-26.611,-3.882,1.628,NM
0.27783203125,12.800,-5.854,6.421,NM
0.27832031250,32.741,-5.854,6.421,NM
0.27880859375,43.411,-5.854,6.421,NM
0.27929687500,56.972,-5.854,6.421,NM
0.27978515625,49.031,-5.854,6.421,NM
0.28027343750,5.082,-5.854,6.421,NM
0.28076171875,-37.471,-5.854,6.421,NM
0.28125000000,-39.714,-5.854,6.421,NM
0.28173828125,-17.061,-5.767,6.353,NM
0.28222656250,-9.469,-5.767,6.353,NM
0.28271484375,-23.821,-5.767,6.353,NM
0.28320312500,-33.619,-5.767,6.353,NM
0.28369140625,-21.828,-5.767,6.353,NM
0.28417968750,-0.372,-5.767,6.353,NM
0.28466796875,11.503,-5.767,6.353,NM
0.28515625000,12.501,-5.767,6.353,NM
0.28564453125,21.164,2.503,-0.169,NM
0.28613281250,50.502,2.503,-0.169,NM
0.28662109375,74.620,2.503,-0.169,NM
0.28710937500,50.213,2.503,-0.169,NM
0.28759765625,-9.757,2.503,-0.169,NM
0.28808593750,-39.099,2.503,-0.169,NM
0.28857421875,-18.783,2.503,-0.169,NM
0.28906250000,-1.636,2.503,-0.169,NM
0.28955078125,-14.779,7.729,-2.413,NM
0.29003906250,-19.840,7.729,-2.413,NM
0.29052734375,5.640,7.729,-2.413,NM
0.29101562500,26.326,7.729,-2.413,NM
0.29150390625,15.240,7.729,-2.413,NM
0.29199218750,-1.463,7.729,-2.413,NM
0.29248046875,6.426,7.729,-2.413,NM
0.29296875000,23.243,7.729,-2.413,NM
